Day,Lat,Lon,Tmax
28,16.5,81.5,-1.34
28,16.5,88.5,1.68
28,16.5,91.5,0.34
28,16.5,92.5,0.39
28,16.5,93.5,0.1
28,16.5,94.5,-0.14
28,16.5,95.5,-0.56
28,16.5,96.5,-0.36
28,17.5,69.5,0.41
28,17.5,70.5,0.24
28,17.5,71.5,0.28
28,17.5,72.5,0.92
28,17.5,73.5,0.77
28,17.5,74.5,0.79
28,17.5,75.5,0.41
28,17.5,76.5,-0.16
28,17.5,77.5,-0.07
28,17.5,78.5,0.63
28,17.5,79.5,0.81
28,17.5,80.5,0.93
28,17.5,81.5,0.57
28,17.5,82.5,0.64
28,17.5,83.5,0.25
28,17.5,84.5,0.79
28,17.5,88.5,0.38
28,17.5,89.5,-2.29
28,17.5,90.5,-2.01
28,17.5,91.5,-0.6
28,17.5,92.5,0.36
28,17.5,93.5,0.03
28,17.5,94.5,-0.22
28,17.5,95.5,-0.64
28,17.5,96.5,-0.64
28,18.5,70.5,-0.07
28,18.5,71.5,-0.43
28,18.5,72.5,-0.63
28,18.5,73.5,1.11
28,18.5,74.5,1.6
28,18.5,75.5,0.73
28,18.5,76.5,1.13
28,18.5,77.5,-0.3
28,18.5,78.5,0.31
28,18.5,79.5,0.03
28,18.5,80.5,-0.5
28,18.5,81.5,-0.33
28,18.5,82.5,1.2
28,18.5,83.5,1.11
28,18.5,84.5,0.84
28,18.5,85.5,0.79
28,18.5,86.5,1.38
28,18.5,87.5,-1.58
28,18.5,88.5,-2.81
28,18.5,89.5,2.11
28,18.5,90.5,-2.73
28,18.5,91.5,-1.83
28,18.5,92.5,-0.43
28,18.5,93.5,0.18
28,18.5,94.5,-0.43
28,18.5,95.5,-0.37
28,19.5,70.5,1.32
28,19.5,71.5,1.86
28,19.5,72.5,1.98
28,19.5,73.5,0.64
28,19.5,74.5,1.18
28,19.5,75.5,1.04
28,19.5,76.5,0.6
28,19.5,77.5,0.84
28,19.5,78.5,0.25
28,19.5,79.5,0.16
28,19.5,80.5,0.25
28,19.5,81.5,0.47
28,19.5,82.5,0.43
28,19.5,83.5,0.79
28,19.5,84.5,0.93
28,19.5,85.5,0.31
28,19.5,86.5,1.06
28,19.5,87.5,1.37
28,19.5,88.5,3.62
28,19.5,90.5,2.16
28,19.5,91.5,-1.78
28,19.5,92.5,-1.46
28,19.5,93.5,-0.31
28,19.5,94.5,0.47
28,20.5,68.5,3.06
28,20.5,69.5,2.97
28,20.5,70.5,1.99
28,20.5,71.5,3.29
28,20.5,72.5,2.03
28,20.5,73.5,2.7
28,20.5,74.5,1.14
28,20.5,75.5,1.62
28,20.5,76.5,0.51
28,20.5,77.5,0.87
28,20.5,78.5,0.77
28,20.5,79.5,1.39
28,20.5,80.5,0.92
28,20.5,81.5,1.63
28,20.5,82.5,1.04
28,20.5,83.5,0.86
28,20.5,84.5,1.38
28,20.5,85.5,0.49
28,20.5,86.5,0.19
28,20.5,87.5,0.24
28,20.5,88.5,4.5
28,20.5,91.5,-1.01
28,20.5,92.5,-1.08
28,20.5,93.5,-1.28
28,20.5,94.5,0.11
28,21.5,68.5,1.7
28,21.5,69.5,2.64
28,21.5,70.5,1.83
28,21.5,71.5,1.88
28,21.5,72.5,-0.07
28,21.5,73.5,-0.43
28,21.5,74.5,0.82
28,21.5,75.5,1.22
28,21.5,76.5,1.18
28,21.5,77.5,-0.02
28,21.5,78.5,1.82
28,21.5,79.5,0.14
28,21.5,80.5,1.62
28,21.5,81.5,1.63
28,21.5,82.5,1.59
28,21.5,83.5,3.41
28,21.5,84.5,0.85
28,21.5,85.5,-0.82
28,21.5,86.5,2.13
28,21.5,87.5,0.28
28,21.5,88.5,0.23
28,21.5,91.5,-0.17
28,21.5,92.5,-0.93
28,21.5,93.5,-0.73
28,22.5,69.5,3.04
28,22.5,70.5,2.34
28,22.5,71.5,1.34
28,22.5,72.5,1.38
28,22.5,73.5,1.97
28,22.5,74.5,1.05
28,22.5,75.5,0.4
28,22.5,76.5,0.7
28,22.5,77.5,1.95
28,22.5,78.5,2.35
28,22.5,79.5,0.81
28,22.5,80.5,1.53
28,22.5,81.5,1.79
28,22.5,82.5,0.43
28,22.5,83.5,2.46
28,22.5,84.5,1.35
28,22.5,85.5,1.6
28,22.5,86.5,4.6
28,22.5,87.5,-0.87
28,22.5,88.5,-2.08
28,22.5,92.5,-0.38
28,23.5,69.5,2.4
28,23.5,70.5,2.53
28,23.5,71.5,2.81
28,23.5,72.5,1.64
28,23.5,73.5,1.68
28,23.5,74.5,0.17
28,23.5,75.5,1.02
28,23.5,76.5,1.2
28,23.5,77.5,0.57
28,23.5,78.5,-0.06
28,23.5,79.5,-0.74
28,23.5,80.5,0.66
28,23.5,81.5,0.14
28,23.5,82.5,1.99
28,23.5,83.5,2.55
28,23.5,84.5,3.7
28,23.5,85.5,3.55
28,23.5,86.5,3.63
28,23.5,87.5,0.38
28,23.5,88.5,0.16
28,24.5,70.5,2.91
28,24.5,71.5,2.55
28,24.5,72.5,3.25
28,24.5,73.5,2.02
28,24.5,74.5,0.91
28,24.5,75.5,1.75
28,24.5,76.5,1.36
28,24.5,77.5,0.91
28,24.5,78.5,1.46
28,24.5,79.5,0.57
28,24.5,80.5,4.25
28,24.5,81.5,1.4
28,24.5,82.5,1.73
28,24.5,83.5,6.54
28,24.5,84.5,5.31
28,24.5,85.5,2.17
28,24.5,86.5,2.69
28,25.5,72.5,4
28,25.5,73.5,3.02
28,25.5,74.5,1.46
28,25.5,75.5,1.42
28,25.5,76.5,1.57
28,25.5,77.5,1.55
28,25.5,78.5,1.32
28,25.5,79.5,3.93
28,25.5,80.5,3.6
28,25.5,81.5,4.64
28,25.5,82.5,3.64
28,25.5,83.5,5.67
28,25.5,84.5,4.24
28,25.5,85.5,1.44
28,26.5,72.5,1.54
28,26.5,73.5,1.93
28,26.5,74.5,1.2
28,26.5,75.5,1.01
28,26.5,76.5,2.03
28,26.5,77.5,2.06
28,26.5,78.5,1.48
28,26.5,79.5,1.49
28,26.5,80.5,3.85
28,26.5,81.5,2.82
28,26.5,82.5,3.48
28,26.5,83.5,4.17
28,26.5,84.5,3.24
28,27.5,73.5,2.15
28,27.5,74.5,1.29
28,27.5,75.5,0.98
28,27.5,76.5,0.75
28,27.5,77.5,1.2
28,27.5,78.5,1.3
28,27.5,79.5,1.42
28,27.5,80.5,3.23
28,27.5,81.5,1.99
28,27.5,82.5,1.34
28,27.5,83.5,1.2
28,28.5,73.5,2.26
28,28.5,74.5,1.95
28,28.5,75.5,1.34
28,28.5,76.5,0.71
28,28.5,77.5,0.16
28,28.5,78.5,0.42
28,28.5,79.5,1.38
28,28.5,80.5,2
28,28.5,81.5,1.75
28,28.5,82.5,1.79
28,29.5,73.5,1.34
28,29.5,74.5,1.76
28,29.5,75.5,1.46
28,29.5,76.5,0.62
28,29.5,77.5,-0.36
28,29.5,78.5,0.38
28,29.5,79.5,0.9
28,29.5,80.5,0.89
28,30.5,74.5,1.59
28,30.5,75.5,1.97
28,30.5,76.5,1.25
28,30.5,77.5,3.62
28,30.5,78.5,-0.27
28,30.5,79.5,0.92
28,30.5,80.5,0.68
28,31.5,74.5,0.51
28,31.5,75.5,1.4
28,31.5,76.5,0.34
28,31.5,77.5,1.33
28,31.5,78.5,-0.27
28,31.5,79.5,0.43
28,31.5,80.5,1.84
28,32.5,74.5,-1.08
28,32.5,75.5,2.31
28,32.5,76.5,2.07
28,32.5,77.5,-0.97
28,32.5,78.5,1.08
28,32.5,79.5,3.17
28,32.5,80.5,2.54
28,32.5,92.5,-0.51
28,33.5,72.5,-0.72
28,33.5,75.5,-2.68
28,33.5,76.5,-4.01
28,33.5,77.5,0.5
28,33.5,78.5,-0.06
28,33.5,79.5,1.85
28,33.5,92.5,-0.43
28,34.5,75.5,-1.61
28,34.5,76.5,-2.99
28,34.5,77.5,0.84
28,34.5,78.5,2.23
28,34.5,79.5,2.31
28,34.5,92.5,-0.51
28,35.5,76.5,-0.76
28,35.5,77.5,-1.22
28,35.5,78.5,-0.34
28,35.5,79.5,1.9
28,35.5,92.5,-0.13
28,36.5,73.5,-0.15
28,36.5,76.5,-1.1
28,36.5,77.5,0.14
28,36.5,78.5,0.3
29,8.5,72.5,6.12
29,8.5,73.5,5.18
29,8.5,74.5,6.8
29,8.5,75.5,7.92
29,8.5,78.5,-0.45
29,9.5,73.5,6.19
29,9.5,74.5,5.68
29,9.5,75.5,6.03
29,9.5,76.5,4.03
29,9.5,77.5,4.24
29,9.5,78.5,4.03
29,9.5,79.5,-1.16
29,10.5,73.5,8.57
29,10.5,74.5,6.11
29,10.5,75.5,3.1
29,10.5,76.5,2.74
29,10.5,77.5,3.07
29,10.5,78.5,0.18
29,10.5,79.5,0.97
29,11.5,73.5,7.04
29,11.5,74.5,5.55
29,11.5,75.5,-2.47
29,11.5,76.5,3.79
29,11.5,77.5,2.24
29,11.5,78.5,0.7
29,11.5,79.5,3.2
29,12.5,74.5,-4.34
29,12.5,75.5,-1.58
29,12.5,76.5,0.38
29,12.5,77.5,2.12
29,12.5,78.5,3.14
29,12.5,79.5,1.67
29,13.5,74.5,0.87
29,13.5,75.5,0.34
29,13.5,76.5,2.78
29,13.5,77.5,4.1
29,13.5,78.5,4.9
29,13.5,79.5,3.11
29,14.5,73.5,0.92
29,14.5,74.5,1.24
29,14.5,75.5,2.02
29,14.5,76.5,-0.76
29,14.5,77.5,1.32
29,14.5,78.5,1.97
29,14.5,79.5,1.34
29,14.5,80.5,2.88
29,15.5,72.5,1.25
29,15.5,73.5,0.48
29,15.5,74.5,0.22
29,15.5,75.5,-0.01
29,15.5,76.5,0.64
29,15.5,77.5,-0.8
29,15.5,78.5,-0.34
29,15.5,79.5,-0.89
29,15.5,80.5,0.79
29,15.5,94.5,0.79
29,15.5,95.5,0.71
29,15.5,96.5,0.34
29,16.5,70.5,1.74
29,16.5,71.5,1.46
29,16.5,72.5,1.28
29,16.5,73.5,1.47
29,16.5,74.5,1.19
29,16.5,75.5,1.32
29,16.5,76.5,0.79
29,16.5,77.5,0.69
29,16.5,78.5,0.48
29,16.5,79.5,-1.59
29,16.5,80.5,-1.41
29,16.5,81.5,-1.77
29,16.5,88.5,2.44
29,16.5,91.5,0.61
29,16.5,92.5,1.12
29,16.5,93.5,0.63
29,16.5,94.5,0.56
29,16.5,95.5,0.54
29,16.5,96.5,0.54
29,17.5,69.5,0.66
29,17.5,70.5,0.95
29,17.5,71.5,1
29,17.5,72.5,1.61
29,17.5,73.5,1.43
29,17.5,74.5,1.85
29,17.5,75.5,1.06
29,17.5,76.5,-0.13
29,17.5,77.5,-0.08
29,17.5,78.5,0.1
29,17.5,79.5,0.14
29,17.5,80.5,0.32
29,17.5,81.5,0.16
29,17.5,82.5,0.52
29,17.5,83.5,0.51
29,17.5,84.5,0.93
29,17.5,88.5,0.77
29,17.5,89.5,-1.99
29,17.5,90.5,-1.89
29,17.5,91.5,-0.14
29,17.5,92.5,0.95
29,17.5,93.5,0.65
29,17.5,94.5,0.3
29,17.5,95.5,0.17
29,17.5,96.5,0
29,18.5,70.5,0.44
29,18.5,71.5,0.55
29,18.5,72.5,0.6
29,18.5,73.5,1.69
29,18.5,74.5,1.77
29,18.5,75.5,0.64
29,18.5,76.5,1.48
29,18.5,77.5,-0.06
29,18.5,78.5,0.24
29,18.5,79.5,-0.61
29,18.5,80.5,-0.79
29,18.5,81.5,-0.87
29,18.5,82.5,0.93
29,18.5,83.5,0.7
29,18.5,84.5,1.02
29,18.5,85.5,1.6
29,18.5,86.5,2.05
29,18.5,87.5,-1.06
29,18.5,88.5,-2.13
29,18.5,89.5,2.43
29,18.5,90.5,-2.18
29,18.5,91.5,-1.09
29,18.5,92.5,0.2
29,18.5,93.5,1.05
29,18.5,94.5,0.05
29,18.5,95.5,-0.11
29,19.5,70.5,1.56
29,19.5,71.5,2.72
29,19.5,72.5,3.07
29,19.5,73.5,1.29
29,19.5,74.5,1.7
29,19.5,75.5,1.54
29,19.5,76.5,1.12
29,19.5,77.5,1.27
29,19.5,78.5,0.21
29,19.5,79.5,0.11
29,19.5,80.5,-0.01
29,19.5,81.5,-0.15
29,19.5,82.5,-0.06
29,19.5,83.5,0.47
29,19.5,84.5,0.95
29,19.5,85.5,1.14
29,19.5,86.5,1.46
29,19.5,87.5,1.9
29,19.5,88.5,4.15
29,19.5,90.5,2.91
29,19.5,91.5,-1.07
29,19.5,92.5,-0.99
29,19.5,93.5,0.16
29,19.5,94.5,0.87
29,20.5,68.5,2.98
29,20.5,69.5,2.84
29,20.5,70.5,2.11
29,20.5,71.5,3.59
29,20.5,72.5,2.59
29,20.5,73.5,3.32
29,20.5,74.5,1.66
29,20.5,75.5,2.05
29,20.5,76.5,0.94
29,20.5,77.5,1.34
29,20.5,78.5,1.02
29,20.5,79.5,1.36
29,20.5,80.5,0.6
29,20.5,81.5,0.97
29,20.5,82.5,0.39
29,20.5,83.5,0.05
29,20.5,84.5,1.13
29,20.5,85.5,0.5
29,20.5,86.5,0.25
29,20.5,87.5,0.64
29,20.5,88.5,5.24
29,20.5,91.5,-0.62
29,20.5,92.5,-0.2
29,20.5,93.5,-0.83
29,20.5,94.5,0.12
29,21.5,68.5,1.65
29,21.5,69.5,2.73
29,21.5,70.5,1.86
29,21.5,71.5,1.95
29,21.5,72.5,0.2
29,21.5,73.5,0.25
29,21.5,74.5,1.72
29,21.5,75.5,1.9
29,21.5,76.5,1.96
29,21.5,77.5,0.95
29,21.5,78.5,2.38
29,21.5,79.5,0.38
29,21.5,80.5,1.63
29,21.5,81.5,1.34
29,21.5,82.5,0.75
29,21.5,83.5,2.15
29,21.5,84.5,-0.06
29,21.5,85.5,-0.3
29,21.5,86.5,2.98
29,21.5,87.5,1.19
29,21.5,88.5,0.74
29,21.5,91.5,0.29
29,21.5,92.5,0.02
29,21.5,93.5,0.12
29,22.5,69.5,3.15
29,22.5,70.5,2.49
29,22.5,71.5,1.09
29,22.5,72.5,1.76
29,22.5,73.5,2.49
29,22.5,74.5,1.92
29,22.5,75.5,1.41
29,22.5,76.5,1.69
29,22.5,77.5,3.07
29,22.5,78.5,2.92
29,22.5,79.5,1.44
29,22.5,80.5,2.23
29,22.5,81.5,1.57
29,22.5,82.5,-0.76
29,22.5,83.5,0.93
29,22.5,84.5,-0.05
29,22.5,85.5,0.59
29,22.5,86.5,5.24
29,22.5,87.5,0.09
29,22.5,88.5,-1.56
29,22.5,92.5,0.17
29,23.5,69.5,2.12
29,23.5,70.5,2.43
29,23.5,71.5,2.89
29,23.5,72.5,1.92
29,23.5,73.5,2.41
29,23.5,74.5,1.08
29,23.5,75.5,2.06
29,23.5,76.5,2.05
29,23.5,77.5,0.87
29,23.5,78.5,0.2
29,23.5,79.5,0.29
29,23.5,80.5,1.66
29,23.5,81.5,0.64
29,23.5,82.5,1.05
29,23.5,83.5,0.66
29,23.5,84.5,1.88
29,23.5,85.5,1.97
29,23.5,86.5,3.6
29,23.5,87.5,1.06
29,23.5,88.5,0.21
29,24.5,70.5,2.83
29,24.5,71.5,2.64
29,24.5,72.5,3.39
29,24.5,73.5,2.82
29,24.5,74.5,1.87
29,24.5,75.5,2.59
29,24.5,76.5,2.05
29,24.5,77.5,1.24
29,24.5,78.5,1.46
29,24.5,79.5,1.13
29,24.5,80.5,5.24
29,24.5,81.5,2.03
29,24.5,82.5,1.41
29,24.5,83.5,4.92
29,24.5,84.5,3.4
29,24.5,85.5,0.95
29,24.5,86.5,2.38
29,25.5,72.5,4.24
29,25.5,73.5,3.42
29,25.5,74.5,2.05
29,25.5,75.5,1.99
29,25.5,76.5,1.54
29,25.5,77.5,1.33
29,25.5,78.5,1.32
29,25.5,79.5,4.14
29,25.5,80.5,4.02
29,25.5,81.5,5.71
29,25.5,82.5,3.85
29,25.5,83.5,4.8
29,25.5,84.5,3.11
29,25.5,85.5,0.78
29,26.5,72.5,1.66
29,26.5,73.5,2.11
29,26.5,74.5,1.19
29,26.5,75.5,0.54
29,26.5,76.5,1.31
29,26.5,77.5,1.58
29,26.5,78.5,1.44
29,26.5,79.5,1.48
29,26.5,80.5,4.18
29,26.5,81.5,3.43
29,26.5,82.5,3.76
29,26.5,83.5,4
29,26.5,84.5,3
29,27.5,73.5,2.17
29,27.5,74.5,0.87
29,27.5,75.5,0.37
29,27.5,76.5,0.12
29,27.5,77.5,0.75
29,27.5,78.5,1.22
29,27.5,79.5,1.42
29,27.5,80.5,3.28
29,27.5,81.5,2.24
29,27.5,82.5,1.74
29,27.5,83.5,1.31
29,28.5,73.5,2.2
29,28.5,74.5,1.5
29,28.5,75.5,0.67
29,28.5,76.5,0.09
29,28.5,77.5,-0.48
29,28.5,78.5,-0.16
29,28.5,79.5,1.21
29,28.5,80.5,2.18
29,28.5,81.5,1.88
29,28.5,82.5,2.1
29,29.5,73.5,1.28
29,29.5,74.5,1.62
29,29.5,75.5,1.21
29,29.5,76.5,0.23
29,29.5,77.5,-0.87
29,29.5,78.5,0.09
29,29.5,79.5,0.92
29,29.5,80.5,0.82
29,30.5,74.5,1.68
29,30.5,75.5,2
29,30.5,76.5,1.27
29,30.5,77.5,3.16
29,30.5,78.5,-0.42
29,30.5,79.5,0.91
29,30.5,80.5,0.72
29,31.5,74.5,0.68
29,31.5,75.5,2.03
29,31.5,76.5,0.22
29,31.5,77.5,0.89
29,31.5,78.5,-0.84
29,31.5,79.5,0.51
29,31.5,80.5,1.76
29,32.5,74.5,-0.62
29,32.5,75.5,2.9
29,32.5,76.5,2
29,32.5,77.5,-1.8
29,32.5,78.5,0.61
29,32.5,79.5,2.98
29,32.5,80.5,2.59
29,32.5,92.5,0.23
29,33.5,72.5,-0.65
29,33.5,75.5,-2.21
29,33.5,76.5,-3.89
29,33.5,77.5,0.1
29,33.5,78.5,-0.91
29,33.5,79.5,1.41
29,33.5,92.5,0.11
29,34.5,75.5,-1.54
29,34.5,76.5,-3.05
29,34.5,77.5,0.52
29,34.5,78.5,2.02
29,34.5,79.5,2.08
29,34.5,92.5,-0.07
29,35.5,76.5,-0.97
29,35.5,77.5,-1.33
29,35.5,78.5,-0.58
29,35.5,79.5,1.97
29,35.5,92.5,0.32
29,36.5,73.5,-0.21
29,36.5,76.5,-1.26
29,36.5,77.5,0.1
29,36.5,78.5,-0.03
30,8.5,72.5,5.45
30,8.5,73.5,4.76
30,8.5,74.5,6.35
30,8.5,75.5,7.46
30,8.5,78.5,0.47
30,9.5,73.5,5.72
30,9.5,74.5,5.23
30,9.5,75.5,5.43
30,9.5,76.5,3.58
30,9.5,77.5,3.67
30,9.5,78.5,3.63
30,9.5,79.5,-1.01
30,10.5,73.5,8.07
30,10.5,74.5,5.93
30,10.5,75.5,2.81
30,10.5,76.5,2.59
30,10.5,77.5,2.81
30,10.5,78.5,0.32
30,10.5,79.5,1.14
30,11.5,73.5,6.77
30,11.5,74.5,5.37
30,11.5,75.5,-2.22
30,11.5,76.5,3.98
30,11.5,77.5,2.53
30,11.5,78.5,0.97
30,11.5,79.5,3.19
30,12.5,74.5,-3.91
30,12.5,75.5,-1.16
30,12.5,76.5,1
30,12.5,77.5,2.77
30,12.5,78.5,3.72
30,12.5,79.5,2.04
30,13.5,74.5,0.7
30,13.5,75.5,-0.07
30,13.5,76.5,2.73
30,13.5,77.5,4.5
30,13.5,78.5,5.36
30,13.5,79.5,3.5
30,14.5,73.5,0.86
30,14.5,74.5,1
30,14.5,75.5,2.07
30,14.5,76.5,-0.38
30,14.5,77.5,1.35
30,14.5,78.5,2.44
30,14.5,79.5,1.54
30,14.5,80.5,2.91
30,15.5,72.5,1.7
30,15.5,73.5,0.82
30,15.5,74.5,0.37
30,15.5,75.5,0.23
30,15.5,76.5,0.83
30,15.5,77.5,-0.38
30,15.5,78.5,0
30,15.5,79.5,-1.04
30,15.5,80.5,0.57
30,15.5,94.5,1.43
30,15.5,95.5,1.36
30,15.5,96.5,0.81
30,16.5,70.5,2.15
30,16.5,71.5,1.95
30,16.5,72.5,1.58
30,16.5,73.5,1.62
30,16.5,74.5,1.49
30,16.5,75.5,1.34
30,16.5,76.5,1.78
30,16.5,77.5,0.95
30,16.5,78.5,0.81
30,16.5,79.5,-1.58
30,16.5,80.5,-1.63
30,16.5,81.5,-2.29
30,16.5,88.5,2.39
30,16.5,91.5,0.8
30,16.5,92.5,1.28
30,16.5,93.5,1.06
30,16.5,94.5,0.92
30,16.5,95.5,0.99
30,16.5,96.5,1.27
30,17.5,69.5,0.75
30,17.5,70.5,1.08
30,17.5,71.5,1.2
30,17.5,72.5,1.87
30,17.5,73.5,1.62
30,17.5,74.5,1.9
30,17.5,75.5,1.71
30,17.5,76.5,0.37
30,17.5,77.5,0.27
30,17.5,78.5,0.93
30,17.5,79.5,0.47
30,17.5,80.5,-0.03
30,17.5,81.5,-0.33
30,17.5,82.5,0.55
30,17.5,83.5,0.65
30,17.5,84.5,1.12
30,17.5,88.5,0.96
30,17.5,89.5,-1.56
30,17.5,90.5,-1.43
30,17.5,91.5,0.1
30,17.5,92.5,1.18
30,17.5,93.5,0.84
30,17.5,94.5,0.96
30,17.5,95.5,1.2
30,17.5,96.5,1.06
30,18.5,70.5,0.5
30,18.5,71.5,0.63
30,18.5,72.5,0.75
30,18.5,73.5,1.99
30,18.5,74.5,2.02
30,18.5,75.5,1.42
30,18.5,76.5,2.3
30,18.5,77.5,1.14
30,18.5,78.5,0.81
30,18.5,79.5,-0.14
30,18.5,80.5,-0.66
30,18.5,81.5,-0.99
30,18.5,82.5,0.83
30,18.5,83.5,0.81
30,18.5,84.5,1.19
30,18.5,85.5,1.91
30,18.5,86.5,1.91
30,18.5,87.5,-0.63
30,18.5,88.5,-1.72
30,18.5,89.5,2.59
30,18.5,90.5,-1.65
30,18.5,91.5,-0.73
30,18.5,92.5,0.23
30,18.5,93.5,1.13
30,18.5,94.5,0.57
30,18.5,95.5,0.93
30,19.5,70.5,1.31
30,19.5,71.5,2.59
30,19.5,72.5,3.15
30,19.5,73.5,1.31
30,19.5,74.5,1.81
30,19.5,75.5,1.85
30,19.5,76.5,1.75
30,19.5,77.5,1.94
30,19.5,78.5,0.9
30,19.5,79.5,0.4
30,19.5,80.5,0.32
30,19.5,81.5,-0.02
30,19.5,82.5,0.26
30,19.5,83.5,0.8
30,19.5,84.5,1.13
30,19.5,85.5,1.26
30,19.5,86.5,1.4
30,19.5,87.5,2.16
30,19.5,88.5,4.86
30,19.5,90.5,3.15
30,19.5,91.5,-0.68
30,19.5,92.5,-0.61
30,19.5,93.5,0.24
30,19.5,94.5,1.16
30,20.5,68.5,2.86
30,20.5,69.5,2.7
30,20.5,70.5,2.03
30,20.5,71.5,3.55
30,20.5,72.5,2.65
30,20.5,73.5,3.29
30,20.5,74.5,1.87
30,20.5,75.5,2.2
30,20.5,76.5,1.29
30,20.5,77.5,1.66
30,20.5,78.5,1.37
30,20.5,79.5,1.6
30,20.5,80.5,0.69
30,20.5,81.5,1.38
30,20.5,82.5,0.84
30,20.5,83.5,0.8
30,20.5,84.5,1.31
30,20.5,85.5,0.41
30,20.5,86.5,-0.01
30,20.5,87.5,-0.16
30,20.5,88.5,4.5
30,20.5,91.5,-0.47
30,20.5,92.5,-0.59
30,20.5,93.5,-0.75
30,20.5,94.5,0.07
30,21.5,68.5,1.81
30,21.5,69.5,2.79
30,21.5,70.5,2.24
30,21.5,71.5,2.08
30,21.5,72.5,0.22
30,21.5,73.5,0.35
30,21.5,74.5,1.91
30,21.5,75.5,2.18
30,21.5,76.5,2.11
30,21.5,77.5,0.81
30,21.5,78.5,2.39
30,21.5,79.5,0.32
30,21.5,80.5,1.42
30,21.5,81.5,1.54
30,21.5,82.5,1.26
30,21.5,83.5,2.79
30,21.5,84.5,0.25
30,21.5,85.5,-0.53
30,21.5,86.5,2.19
30,21.5,87.5,0.39
30,21.5,88.5,-0.01
30,21.5,91.5,0.15
30,21.5,92.5,-0.51
30,21.5,93.5,-0.42
30,22.5,69.5,3.5
30,22.5,70.5,2.77
30,22.5,71.5,1.17
30,22.5,72.5,1.97
30,22.5,73.5,2.47
30,22.5,74.5,1.85
30,22.5,75.5,1.58
30,22.5,76.5,1.69
30,22.5,77.5,2.58
30,22.5,78.5,2.59
30,22.5,79.5,1.31
30,22.5,80.5,2.29
30,22.5,81.5,1.51
30,22.5,82.5,-0.78
30,22.5,83.5,1.12
30,22.5,84.5,0.61
30,22.5,85.5,0.58
30,22.5,86.5,4.67
30,22.5,87.5,-0.53
30,22.5,88.5,-1.99
30,22.5,92.5,-0.39
30,23.5,69.5,1.88
30,23.5,70.5,2.52
30,23.5,71.5,3.07
30,23.5,72.5,1.91
30,23.5,73.5,2.32
30,23.5,74.5,1.03
30,23.5,75.5,1.76
30,23.5,76.5,2.16
30,23.5,77.5,1.04
30,23.5,78.5,0.4
30,23.5,79.5,-0.3
30,23.5,80.5,1.21
30,23.5,81.5,0.14
30,23.5,82.5,0.63
30,23.5,83.5,0.89
30,23.5,84.5,2.38
30,23.5,85.5,2.45
30,23.5,86.5,3.61
30,23.5,87.5,0.67
30,23.5,88.5,-0.11
30,24.5,70.5,2.91
30,24.5,71.5,2.72
30,24.5,72.5,3.6
30,24.5,73.5,2.92
30,24.5,74.5,1.74
30,24.5,75.5,2.32
30,24.5,76.5,2.22
30,24.5,77.5,1.58
30,24.5,78.5,1.88
30,24.5,79.5,0.66
30,24.5,80.5,4.82
30,24.5,81.5,1.09
30,24.5,82.5,0.6
30,24.5,83.5,4.94
30,24.5,84.5,3.68
30,24.5,85.5,1.18
30,24.5,86.5,2.22
30,25.5,72.5,3.9
30,25.5,73.5,3.37
30,25.5,74.5,2.12
30,25.5,75.5,2.03
30,25.5,76.5,2.15
30,25.5,77.5,1.78
30,25.5,78.5,1.65
30,25.5,79.5,4.03
30,25.5,80.5,3.29
30,25.5,81.5,4.97
30,25.5,82.5,3.13
30,25.5,83.5,4.37
30,25.5,84.5,2.95
30,25.5,85.5,0.75
30,26.5,72.5,1.29
30,26.5,73.5,2.13
30,26.5,74.5,1.4
30,26.5,75.5,0.86
30,26.5,76.5,1.84
30,26.5,77.5,1.81
30,26.5,78.5,1.41
30,26.5,79.5,1.42
30,26.5,80.5,3.81
30,26.5,81.5,3.02
30,26.5,82.5,3.43
30,26.5,83.5,3.48
30,26.5,84.5,2.64
30,27.5,73.5,1.85
30,27.5,74.5,1
30,27.5,75.5,0.76
30,27.5,76.5,0.45
30,27.5,77.5,0.82
30,27.5,78.5,1.22
30,27.5,79.5,1.3
30,27.5,80.5,3.16
30,27.5,81.5,1.63
30,27.5,82.5,1.39
30,27.5,83.5,1.01
30,28.5,73.5,1.82
30,28.5,74.5,1.63
30,28.5,75.5,0.94
30,28.5,76.5,0.27
30,28.5,77.5,-0.19
30,28.5,78.5,0.19
30,28.5,79.5,1.27
30,28.5,80.5,1.92
30,28.5,81.5,1.49
30,28.5,82.5,1.68
30,29.5,73.5,1.07
30,29.5,74.5,1.63
30,29.5,75.5,1.3
30,29.5,76.5,0.4
30,29.5,77.5,-0.91
30,29.5,78.5,0.14
30,29.5,79.5,0.98
30,29.5,80.5,0.97
30,30.5,74.5,1.41
30,30.5,75.5,1.78
30,30.5,76.5,0.91
30,30.5,77.5,2.91
30,30.5,78.5,-0.84
30,30.5,79.5,0.85
30,30.5,80.5,0.76
30,31.5,74.5,0.38
30,31.5,75.5,1.64
30,31.5,76.5,-0.44
30,31.5,77.5,0.15
30,31.5,78.5,-1.33
30,31.5,79.5,0.19
30,31.5,80.5,1.99
30,32.5,74.5,-1.12
30,32.5,75.5,1.97
30,32.5,76.5,1.1
30,32.5,77.5,-2.41
30,32.5,78.5,-0.33
30,32.5,79.5,2.27
30,32.5,80.5,2.28
30,32.5,92.5,-0.31
30,33.5,72.5,-0.83
30,33.5,75.5,-2.77
